,url,sentiment,isExperiential,isPolitical,isInsult,topics
1.56160396853445E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/salipazaribitti/status/1561603968534446081&entry.653903203=28452&usp=pp_url
",Neutral,No,No,No,"['Economy', 'Inflation&poverty']"
1.35837315435641E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/5zizou_/status/1358373154356408321&entry.653903203=28452&usp=pp_url
",Neutral,Yes,No,No,['Sports']
1.58602642800052E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Dhl1963/status/1586026428000522241&entry.653903203=28452&usp=pp_url
",Positive,Yes,Yes,No,['nan']
1.35301078534216E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/kara_berna/status/1353010785342156800&entry.653903203=28452&usp=pp_url
",Neutral,Yes,No,No,['Economy']
1.5695893305444E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/AhSuCilginUzman/status/1569589330544398336&entry.653903203=28452&usp=pp_url
",Positive,Yes,Yes,No,['Nationalsecurity']
1.59690858096351E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/yasd_asi/status/1596908580963512320&entry.653903203=28452&usp=pp_url
",Negative,Yes,Yes,Yes,"['Corruption', 'Democracy', 'Crime&justice']"
1.58566602087383E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/ZermanHalise/status/1585666020873830402&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,"['Unemployment', 'Education']"
1.56998555076069E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Winner_Science9/status/1569985550760689665&entry.653903203=28452&usp=pp_url
",,,,,
1.43535385514391E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/AknCanTRK13/status/1435353855143911445&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,['nan']
1.58629171329074E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/MinnosAslan/status/1586291713290735616&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,"['Unemployment', 'Education']"
1.58879529335275E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Seyyah___1453/status/1588795293352751105&entry.653903203=28452&usp=pp_url
",Positive,Yes,Yes,No,"['Corruption', 'Crime&justice', 'Terrorism', 'Nationalsecurity']"
1.44863306855895E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/fenerlieser1/status/1448633068558950402&entry.653903203=28452&usp=pp_url
",Positive,Yes,No,No,['Sports']
1.57665323232332E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/beththemac/status/1576653232323317760&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,"['Unemployment', 'Health']"
1.41970263904296E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/kurabiyalco/status/1419702639042957315&entry.653903203=28452&usp=pp_url
",Negative,Yes,Yes,No,['Corruption']
1.38389138671012E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/cow1717/status/1383891386710122502&entry.653903203=28452&usp=pp_url
",Neutral,Yes,Yes,No,['Religion']
1.5860211839587E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/spytron/status/1586021183958704128&entry.653903203=28452&usp=pp_url
",Negative,Yes,Yes,Yes,"['Democracy', 'Election']"
1.36776815372444E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/alirizakaynak39/status/1367768153724436484&entry.653903203=28452&usp=pp_url
",Negative,Yes,Yes,Yes,['Democracy']
1.44676196104419E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/seminishere/status/1446761961044185094&entry.653903203=28452&usp=pp_url
",Neutral,Yes,No,No,['nan']
1.59114878640731E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/ambarad_/status/1591148786407313409&entry.653903203=28452&usp=pp_url
",Negative,Yes,Yes,Yes,"['Democracy', 'Election']"
1.35769045503149E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/MuzamilSays/status/1357690455031488513&entry.653903203=28452&usp=pp_url
",Neutral,Yes,No,No,['nan']
1.59424634196999E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/ibrahimavcu10/status/1594246341969985544&entry.653903203=28452&usp=pp_url
",Negative,Yes,Yes,Yes,"['Economy', 'Inflation&poverty', 'Election']"
1.4277468154206E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/venxzhan/status/1427746815420604417&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,Yes,['Music&TV']
1.57698699194982E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Ay33723475Aydin/status/1576986991949815809&entry.653903203=28452&usp=pp_url
",Negative,Yes,Yes,No,"['Economy', 'Inflation&poverty', 'Corruption']"
1.38787666506226E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/beylerdenbatu/status/1387876665062264835&entry.653903203=28452&usp=pp_url
",Neutral,Yes,No,No,['nan']
1.59465557725007E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/pnr_gorgun/status/1594655577250070528&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,['Unemployment']
1.58701361261851E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/tubagozutok34/status/1587013612618514432&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,['Unemployment']
1.58311166793148E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/KelMevlut/status/1583111667931484161&entry.653903203=28452&usp=pp_url
",Negative,Yes,Yes,Yes,"['Democracy', 'Election']"
1.41411973521462E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/hyunthvl/status/1414119735214620672&entry.653903203=28452&usp=pp_url
",Neutral,Yes,No,No,['nan']
1.58858212766244E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/HaHanifeha/status/1588582127662436352&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,"['Unemployment', 'Health']"
1.38920756887101E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Hisseyatirimci1/status/1389207568871010312&entry.653903203=28452&usp=pp_url
",Positive,Yes,No,No,['nan']
1.57702434226884E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/HasAngarali/status/1577024342268837888&entry.653903203=28452&usp=pp_url
",Negative,Yes,Yes,Yes,['Crime&justice']
1.56383523636614E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/turkceyhun1981/status/1563835236366139392&entry.653903203=28452&usp=pp_url
",Neutral,Yes,Yes,Yes,['nan']
1.5861158856636E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Mamo_Memik/status/1586115885663600642&entry.653903203=28452&usp=pp_url
",Negative,Yes,Yes,Yes,"['Corruption', 'Minorities&discrimination']"
1.55559200629821E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/atama2023/status/1555592006298206209&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,"['Unemployment', 'Education']"
1.56684139275579E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/N_gvrcn/status/1566841392755793920&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,['Unemployment']
1.56531259613535E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Nursela60044416/status/1565312596135354373&entry.653903203=28452&usp=pp_url
",Positive,Yes,Yes,No,['nan']
1.40071320494327E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/ucgenmagduru/status/1400713204943273985&entry.653903203=28452&usp=pp_url
",Neutral,No,No,No,['Music&TV']
1.59557381621389E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/blt0661/status/1595573816213884928&entry.653903203=28452&usp=pp_url
",Negative,No,Yes,Yes,"['Democracy', 'Election']"
1.59548030168123E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/esukariksiz/status/1595480301681229828&entry.653903203=28452&usp=pp_url
",Positive,Yes,Yes,No,['nan']
1.58563435961242E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/mustafasenol45/status/1585634359612420101&entry.653903203=28452&usp=pp_url
",Neutral,No,Yes,No,['Election']
1.58603826401603E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Ahmetah39699426/status/1586038264016031744&entry.653903203=28452&usp=pp_url
",Neutral,No,No,No,['Advertisement']
1.59751244332817E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/MehmetA41362904/status/1597512443328167936&entry.653903203=28452&usp=pp_url
",Negative,No,Yes,Yes,"['Corruption', 'Crime&justice']"
1.58845226304707E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/mtfdan/status/1588452263047069697&entry.653903203=28452&usp=pp_url
",Negative,Yes,Yes,Yes,['Minorities&discrimination']
1.59733721485764E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Joker39831854/status/1597337214857641985&entry.653903203=28452&usp=pp_url
",Negative,Yes,Yes,No,['Crime&justice']
1.57739067489013E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/GozGoz1925lee/status/1577390674890133504&entry.653903203=28452&usp=pp_url
",Neutral,Yes,Yes,No,['nan']
1.45454201412979E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/derlenemeyenkod/status/1454542014129786883&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,['Sports']
1.59587125898562E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/s_061974/status/1595871258985615361&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,['Unemployment']
1.59692871313164E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/AysuBalal7/status/1596928713131642880&entry.653903203=28452&usp=pp_url
",Positive,No,No,No,['Democracy']
1.59639424587465E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/efendi_inan/status/1596394245874647040&entry.653903203=28452&usp=pp_url
",Negative,No,Yes,No,['Crime&justice']
1.35588165763566E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/SavaTfekci1/status/1355881657635659784&entry.653903203=28452&usp=pp_url
",Neutral,Yes,No,No,"['Religion', 'Economy', 'Foreignpolicy']"
1.59801913696128E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Arifekks/status/1598019136961282049&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,['Unemployment']
1.59029480779641E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/irem647937/status/1590294807796408321&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,['Unemployment']
1.5965414172075E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/bay_kelam/status/1596541417207500801&entry.653903203=28452&usp=pp_url
",Negative,Yes,Yes,No,['Democracy']
1.55996376837274E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/awfhdsr6/status/1559963768372740098&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,"['Unemployment', 'Education']"
1.40855663898272E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/rokuboii/status/1408556638982721537&entry.653903203=28452&usp=pp_url
",Positive,No,No,No,['nan']
1.59008877264481E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/BetlDemiryildi1/status/1590088772644806656&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,"['Unemployment', 'Education']"
1.59650179883955E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/betl2_mina/status/1596501798839549953&entry.653903203=28452&usp=pp_url
",Negative,Yes,Yes,Yes,['Democracy']
1.58347796637354E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/tr3424910214991/status/1583477966373543936&entry.653903203=28452&usp=pp_url
",Negative,No,Yes,Yes,"['Corruption', 'Crime&justice', 'Terrorism']"
1.59044863962504E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/mimar666/status/1590448639625035776&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,"['Unemployment', 'Education']"
1.35263573653788E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Limit_less_Life/status/1352635736537882629&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,['Health']
1.56929520625558E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/26342Mehmet/status/1569295206255583232&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,['Unemployment']
1.59082522724388E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/FatihTurgut1299/status/1590825227243884546&entry.653903203=28452&usp=pp_url
",Negative,Yes,Yes,No,"['Democracy', 'Election', 'Crime&justice']"
1.41795018080507E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/remz_demr/status/1417950180805066766&entry.653903203=28452&usp=pp_url
",Positive,Yes,No,No,['nan']
1.43477039139074E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/YumosAk/status/1434770391390736386&entry.653903203=28452&usp=pp_url
",Positive,Yes,No,No,['nan']
1.38022539387826E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/doganburak29/status/1380225393878257665&entry.653903203=28452&usp=pp_url
",Neutral,No,No,No,"['Crime&justice', 'Nationalsecurity']"
1.59727484538103E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/ygzunsl/status/1597274845381029888&entry.653903203=28452&usp=pp_url
",Neutral,Yes,No,No,['Crime&justice']
1.39573221098935E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/wchwnle/status/1395732210989346816&entry.653903203=28452&usp=pp_url
",Neutral,Yes,No,No,['Music&TV']
1.58602240708887E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/BSOYDANBAY/status/1586022407088873473&entry.653903203=28452&usp=pp_url
",Neutral,Yes,No,No,"['Crime&justice', 'Nationalsecurity']"
1.59800793123222E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/SakalSaban/status/1598007931232219136&entry.653903203=28452&usp=pp_url
",Neutral,Yes,Yes,No,"['Democracy', 'Election']"
1.57042811960914E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/HamitElKelle/status/1570428119609139201&entry.653903203=28452&usp=pp_url
",Neutral,Yes,Yes,Yes,"['Election', 'Crime&justice', 'Nationalsecurity', 'Foreignpolicy']"
1.59300611130487E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/kenanfazlioglu/status/1593006111304867840&entry.653903203=28452&usp=pp_url
",Negative,Yes,Yes,Yes,"['Corruption', 'Crime&justice', 'Terrorism']"
1.40408317929261E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Nereden97064206/status/1404083179292614670&entry.653903203=28452&usp=pp_url
",Neutral,No,No,No,['Economy']
1.59695793826591E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/MetinErgun48/status/1596957938265907200&entry.653903203=28452&usp=pp_url
",Negative,No,No,No,['nan']
1.58881289774841E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/slithera/status/1588812897748410370&entry.653903203=28452&usp=pp_url
",Negative,Yes,Yes,Yes,['Election']
1.57955809683351E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/hiranur55508054/status/1579558096833511424&entry.653903203=28452&usp=pp_url
",Neutral,No,Yes,No,['News']
1.56713735711086E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/DevrimKRDLN/status/1567137357110861827&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,"['Unemployment', 'Education']"
1.38857902933955E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/thykedark/status/1388579029339545601&entry.653903203=28452&usp=pp_url
",Neutral,No,No,No,['Sports']
1.59548721208665E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Eroglu_zhr/status/1595487212086648832&entry.653903203=28452&usp=pp_url
",Neutral,Yes,Yes,No,['Economy']
1.55948878199614E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Cihat84211801/status/1559488781996138506&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,"['Unemployment', 'Education']"
1.44553059854256E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/LbCleide/status/1445530598542561280&entry.653903203=28452&usp=pp_url
",Neutral,Yes,No,No,['Music&TV']
1.59515426878416E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/HaticeGuncu/status/1595154268784164865&entry.653903203=28452&usp=pp_url
",Negative,Yes,No,No,['Unemployment']
